,ID,data_pth,image_ID,image_pth,valid
234,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_10,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_10.mat,0
235,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_11,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_11.mat,0
236,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_12,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_12.mat,0
237,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_13,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_13.mat,0
238,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_14,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_14.mat,0
239,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_15,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_15.mat,0
240,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_16,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_16.mat,0
241,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_17,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_17.mat,0
242,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_18,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_18.mat,0
243,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_19,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_19.mat,0
244,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_20,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_20.mat,0
245,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_21.mat,0
246,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_22.mat,0
247,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_23.mat,0
248,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_24.mat,0
249,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_25.mat,0
250,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_26.mat,0
251,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_27.mat,0
252,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_28.mat,0
253,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_29.mat,0
254,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_30.mat,0
255,conesT1_20_49152,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_49152_50.mat,conesT1_20_49152_31,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_49152_31.mat,0
256,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_0,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_0.mat,0
257,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_1,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_1.mat,0
258,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_2,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_2.mat,0
259,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_3,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_3.mat,0
260,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_4,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_4.mat,0
261,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_5,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_5.mat,0
262,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_6,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_6.mat,0
263,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_7,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_7.mat,0
264,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_8,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_8.mat,0
265,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_9,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_9.mat,0
266,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_10,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_10.mat,0
267,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_11,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_11.mat,0
268,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_12,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_12.mat,0
269,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_13,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_13.mat,0
270,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_14,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_14.mat,0
271,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_15,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_15.mat,0
272,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_16,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_16.mat,0
273,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_17,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_17.mat,0
274,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_18,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_18.mat,0
275,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_19,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_19.mat,0
276,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_20,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_20.mat,0
277,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_21.mat,0
278,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_22.mat,0
279,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_23.mat,0
280,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_24.mat,0
281,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_25.mat,0
282,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_26.mat,0
283,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_27.mat,0
284,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_28.mat,0
285,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_29.mat,0
286,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_30.mat,0
287,conesT1_20_51712,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_51712_50.mat,conesT1_20_51712_31,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_51712_31.mat,0
288,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_0,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_0.mat,0
289,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_1,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_1.mat,0
290,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_2,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_2.mat,0
291,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_3,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_3.mat,0
292,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_4,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_4.mat,0
293,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_5,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_5.mat,0
294,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_6,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_6.mat,0
295,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_7,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_7.mat,0
296,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_8,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_8.mat,0
297,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_9,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_9.mat,0
298,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_10,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_10.mat,0
299,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_11,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_11.mat,0
300,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_12,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_12.mat,0
301,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_13,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_13.mat,0
302,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_14,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_14.mat,0
303,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_15,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_15.mat,0
304,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_16,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_16.mat,0
305,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_17,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_17.mat,0
306,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_18,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_18.mat,0
307,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_19,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_19.mat,0
308,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_20,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_20.mat,0
309,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_21.mat,0
310,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_22.mat,0
311,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_23.mat,0
312,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_24.mat,0
313,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_25.mat,0
314,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_26.mat,0
315,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_27.mat,0
316,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_28.mat,0
317,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_29.mat,0
318,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_30.mat,0
319,conesT1_20_55808,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_55808_50.mat,conesT1_20_55808_31,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_55808_31.mat,0
320,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_0,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_0.mat,1
321,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_1,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_1.mat,1
322,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_2,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_2.mat,1
323,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_3,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_3.mat,1
324,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_4,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_4.mat,1
325,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_5,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_5.mat,1
326,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_6,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_6.mat,1
327,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_7,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_7.mat,1
328,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_8,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_8.mat,1
329,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_9,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_9.mat,1
330,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_10,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_10.mat,1
331,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_11,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_11.mat,1
332,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_12,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_12.mat,1
333,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_13,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_13.mat,1
334,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_14,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_14.mat,1
335,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_15,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_15.mat,1
336,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_16,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_16.mat,1
337,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_17,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_17.mat,1
338,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_18,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_18.mat,1
339,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_19,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_19.mat,1
340,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_20,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_20.mat,1
341,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_21,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_21.mat,1
342,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_22,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_22.mat,1
343,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_23,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_23.mat,1
344,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_24,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_24.mat,1
345,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_25,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_25.mat,1
346,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_26,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_26.mat,1
347,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_27,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_27.mat,1
348,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_28,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_28.mat,1
349,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_29,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_29.mat,1
350,conesT1_20_65024,/mnt/data2/DLProjects/DL_CSdata_Unet/T1/50/conesT1_20_65024_50.mat,conesT1_20_65024_30,/mnt/data2/DLProjects/DL_CSdata_Unet/data_prepare/conesT1_20_65024_30.mat,1
